Date,Adj Close,Close,High,Low,Open,Volume
2019-05-30 00:00:00+00:00,3.457493543624878,3.477750062942505,3.543750047683716,3.4392499923706055,3.5077500343322754,394300000
2019-05-31 00:00:00+00:00,3.3667755126953125,3.3864998817443848,3.4962499141693115,3.3847498893737793,3.428499937057495,389720000
2019-06-03 00:00:00+00:00,3.3250198364257812,3.3445000648498535,3.4367499351501465,3.315000057220459,3.397749900817871,478644000
2019-06-04 00:00:00+00:00,3.5541775226593018,3.575000047683716,3.5802500247955322,3.3867499828338623,3.4089999198913574,641836000
2019-06-05 00:00:00+00:00,3.5114283561706543,3.5320000648498535,3.654750108718872,3.495500087738037,3.649250030517578,511616000
2019-06-06 00:00:00+00:00,3.573564052581787,3.5945000648498535,3.6192500591278076,3.533750057220459,3.536250114440918,408140000
2019-06-07 00:00:00+00:00,3.6163136959075928,3.637500047683716,3.671999931335449,3.581249952316284,3.6005001068115234,348856000
2019-06-10 00:00:00+00:00,3.689136266708374,3.710750102996826,3.779750108718872,3.694000005722046,3.694000005722046,402780000
2019-06-11 00:00:00+00:00,3.746798515319824,3.768749952316284,3.809000015258789,3.7290000915527344,3.7709999084472656,383872000
2019-06-12 00:00:00+00:00,3.633711338043213,3.6549999713897705,3.731250047683716,3.6397500038146973,3.7249999046325684,358892000
2019-06-13 00:00:00+00:00,3.684911012649536,3.7065000534057617,3.7249999046325684,3.6594998836517334,3.6772499084472656,308080000
2019-06-14 00:00:00+00:00,3.5949387550354004,3.615999937057495,3.6372499465942383,3.571000099182129,3.6127500534057617,394428000
2019-06-17 00:00:00+00:00,3.6046314239501953,3.6257500648498535,3.6630001068115234,3.591249942779541,3.6142499446868896,276040000
2019-06-18 00:00:00+00:00,3.7997384071350098,3.822000026702881,3.8777499198913574,3.676500082015991,3.6875,581920000
2019-06-19 00:00:00+00:00,3.805703639984131,3.828000068664551,3.86899995803833,3.8017499446868896,3.8575000762939453,331644000
2019-06-20 00:00:00+00:00,3.8300607204437256,3.8524999618530273,3.9332499504089355,3.8380000591278076,3.919250011444092,350168000
2019-06-21 00:00:00+00:00,3.7719011306762695,3.7939999103546143,3.88700008392334,3.7874999046325684,3.8375000953674316,434428000
2019-06-24 00:00:00+00:00,3.7942709922790527,3.816499948501587,3.846250057220459,3.7679998874664307,3.815500020980835,282948000
2019-06-25 00:00:00+00:00,3.764942169189453,3.7869999408721924,3.8970000743865967,3.784250020980835,3.821500062942505,311868000
2019-06-26 00:00:00+00:00,3.9583091735839844,3.9814999103546143,4.043000221252441,3.902250051498413,3.915250062942505,584072000
2019-06-27 00:00:00+00:00,4.056980609893799,4.080749988555908,4.099999904632568,4.031499862670898,4.067749977111816,445440000
2019-06-28 00:00:00+00:00,4.081836223602295,4.10575008392334,4.134250164031982,4.058750152587891,4.125,397668000
2019-07-01 00:00:00+00:00,4.130052089691162,4.154250144958496,4.348750114440918,4.116499900817871,4.3142499923706055,709756000
2019-07-02 00:00:00+00:00,4.032127857208252,4.055749893188477,4.158750057220459,4.042500019073486,4.137499809265137,400228000
2019-07-03 00:00:00+00:00,4.045050144195557,4.068749904632568,4.085000038146973,4.008500099182129,4.079249858856201,246636000
2019-07-05 00:00:00+00:00,3.982419013977051,4.0057501792907715,4.014500141143799,3.941999912261963,4.010000228881836,396552000
2019-07-08 00:00:00+00:00,3.907357692718506,3.9302499294281006,3.964750051498413,3.9000000953674316,3.9457499980926514,329788000
2019-07-09 00:00:00+00:00,3.909844160079956,3.9327499866485596,3.9609999656677246,3.875,3.8877499103546143,342860000
2019-07-10 00:00:00+00:00,3.9781928062438965,4.001500129699707,4.0592498779296875,3.9625000953674316,3.9765000343322754,452076000
2019-07-11 00:00:00+00:00,4.13278865814209,4.1570000648498535,4.197999954223633,4.037499904632568,4.074999809265137,682560000
2019-07-12 00:00:00+00:00,4.165843963623047,4.190249919891357,4.261750221252441,4.184999942779541,4.184999942779541,506392000
2019-07-15 00:00:00+00:00,4.157392501831055,4.1817498207092285,4.227749824523926,4.153250217437744,4.21150016784668,289840000
2019-07-16 00:00:00+00:00,4.1526713371276855,4.177000045776367,4.204249858856201,4.120999813079834,4.166749954223633,341444000
2019-07-17 00:00:00+00:00,4.218038558959961,4.24275016784668,4.249750137329102,4.149250030517578,4.178750038146973,348204000
2019-07-18 00:00:00+00:00,4.2297186851501465,4.254499912261963,4.317749977111816,4.196249961853027,4.2532501220703125,442192000
2019-07-19 00:00:00+00:00,4.186473369598389,4.210999965667725,4.299499988555908,4.204999923706055,4.293000221252441,344896000
2019-07-22 00:00:00+00:00,4.258052825927734,4.2829999923706055,4.296000003814697,4.224999904632568,4.232500076293945,315940000
2019-07-23 00:00:00+00:00,4.365921974182129,4.391499996185303,4.393499851226807,4.3067498207092285,4.322500228881836,428176000
2019-07-24 00:00:00+00:00,4.440484046936035,4.4664998054504395,4.472249984741211,4.358500003814697,4.434999942779541,366236000
2019-07-25 00:00:00+00:00,4.309253692626953,4.334499835968018,4.4375,4.310999870300293,4.424749851226807,392700000
2019-07-26 00:00:00+00:00,4.351256847381592,4.3767499923706055,4.423749923706055,4.36175012588501,4.36175012588501,274160000
2019-07-29 00:00:00+00:00,4.345043659210205,4.370500087738037,4.386750221252441,4.281750202178955,4.369500160217285,248160000
2019-07-30 00:00:00+00:00,4.360701560974121,4.386250019073486,4.398499965667725,4.3092498779296875,4.323750019073486,197772000
2019-07-31 00:00:00+00:00,4.193431854248047,4.2179999351501465,4.355500221252441,4.17549991607666,4.354499816894531,359416000
2019-08-01 00:00:00+00:00,4.098985195159912,4.123000144958496,4.319499969482422,4.070499897003174,4.228499889373779,421212000
2019-08-02 00:00:00+00:00,4.006278038024902,4.029749870300293,4.0995001792907715,3.9820001125335693,4.029749870300293,428348000
2019-08-05 00:00:00+00:00,3.747793436050415,3.7697501182556152,3.846250057220459,3.7225000858306885,3.8450000286102295,589156000
2019-08-06 00:00:00+00:00,3.7865653038024902,3.8087499141693115,3.890749931335449,3.7607500553131104,3.8450000286102295,361272000
2019-08-07 00:00:00+00:00,3.8248414993286133,3.847249984741211,3.859250068664551,3.7300000190734863,3.747499942779541,372560000
2019-08-08 00:00:00+00:00,3.933455228805542,3.9565000534057617,3.957750082015991,3.8475000858306885,3.905250072479248,309300000
2019-08-09 00:00:00+00:00,3.8320491313934326,3.8545000553131104,3.918750047683716,3.8037500381469727,3.915250062942505,341816000
2019-08-12 00:00:00+00:00,3.7641971111297607,3.786250114440918,3.8545000553131104,3.7642500400543213,3.802000045776367,279200000
2019-08-13 00:00:00+00:00,3.8785271644592285,3.901249885559082,3.947499990463257,3.745500087738037,3.784749984741211,351956000
2019-08-14 00:00:00+00:00,3.7298972606658936,3.7517499923706055,3.8237500190734863,3.707750082015991,3.8125,419880000
2019-08-15 00:00:00+00:00,3.697587251663208,3.719249963760376,3.790750026702881,3.6847500801086426,3.770750045776367,477200000
2019-08-16 00:00:00+00:00,3.965765953063965,3.989000082015991,4.03849983215332,3.921999931335449,3.983750104904175,1007960000
2019-08-19 00:00:00+00:00,4.244631290435791,4.269499778747559,4.2855000495910645,4.086750030517578,4.103000164031982,815112000
2019-08-20 00:00:00+00:00,4.172306060791016,4.196750164031982,4.264500141143799,4.17549991607666,4.263999938964844,463188000
2019-08-21 00:00:00+00:00,4.255817413330078,4.280749797821045,4.336249828338623,4.241499900817871,4.26324987411499,427244000
2019-08-22 00:00:00+00:00,4.262030124664307,4.2870001792907715,4.333250045776367,4.247499942779541,4.290500164031982,303488000
2019-08-23 00:00:00+00:00,4.037344932556152,4.060999870300293,4.264750003814697,4.040999889373779,4.210000038146973,568056000
2019-08-26 00:00:00+00:00,4.112157344818115,4.136250019073486,4.1645002365112305,4.097750186920166,4.140250205993652,318208000
2019-08-27 00:00:00+00:00,4.021440029144287,4.045000076293945,4.177499771118164,4.015500068664551,4.174749851226807,290968000
2019-08-28 00:00:00+00:00,4.010990142822266,4.0304999351501465,4.083499908447266,3.9749999046325684,4.014500141143799,255612000
2019-08-29 00:00:00+00:00,4.154790878295898,4.175000190734863,4.207499980926514,4.11899995803833,4.122499942779541,357976000
2019-08-30 00:00:00+00:00,4.167479515075684,4.187749862670898,4.271500110626221,4.16949987411499,4.221499919891357,290616000
2019-09-03 00:00:00+00:00,4.084383010864258,4.104249954223633,4.147749900817871,4.081250190734863,4.114500045776367,296140000
2019-09-04 00:00:00+00:00,4.198578834533691,4.218999862670898,4.226500034332275,4.165249824523926,4.165249824523926,227728000
2019-09-05 00:00:00+00:00,4.471749305725098,4.493500232696533,4.499750137329102,4.320000171661377,4.321750164031982,695676000
2019-09-06 00:00:00+00:00,4.444632053375244,4.466249942779541,4.527249813079834,4.427999973297119,4.46999979019165,376976000
2019-09-09 00:00:00+00:00,4.490657806396484,4.512499809265137,4.5995001792907715,4.495999813079834,4.497499942779541,417524000
2019-09-10 00:00:00+00:00,4.557333946228027,4.579500198364258,4.606249809265137,4.469749927520752,4.479499816894531,352812000
2019-09-11 00:00:00+00:00,4.585944652557373,4.608250141143799,4.656750202178955,4.565000057220459,4.594250202178955,361512000
2019-09-12 00:00:00+00:00,4.584451198577881,4.606750011444092,4.710000038146973,4.598750114440918,4.65500020980835,327840000
2019-09-13 00:00:00+00:00,4.526483058929443,4.548500061035156,4.577000141143799,4.504499912261963,4.539750099182129,324592000
2019-09-16 00:00:00+00:00,4.483443260192871,4.505249977111816,4.539999961853027,4.462500095367432,4.4730000495910645,231832000
2019-09-17 00:00:00+00:00,4.504838466644287,4.526750087738037,4.531000137329102,4.465250015258789,4.51200008392334,223048000
2019-09-18 00:00:00+00:00,4.477719783782959,4.499499797821045,4.5355000495910645,4.412499904632568,4.519750118255615,258152000
2019-09-19 00:00:00+00:00,4.402088642120361,4.423500061035156,4.52400016784668,4.412749767303467,4.505499839782715,245476000
2019-09-20 00:00:00+00:00,4.296352863311768,4.317249774932861,4.446249961853027,4.307000160217285,4.422500133514404,350244000
2019-09-23 00:00:00+00:00,4.349842548370361,4.370999813079834,4.416749954223633,4.31374979019165,4.317500114440918,249712000
2019-09-24 00:00:00+00:00,4.292372226715088,4.3132500648498535,4.432250022888184,4.277500152587891,4.402500152587891,317268000
2019-09-25 00:00:00+00:00,4.434182167053223,4.455749988555908,4.475500106811523,4.267749786376953,4.312749862670898,308432000
2019-09-26 00:00:00+00:00,4.4120402336120605,4.433499813079834,4.454750061035156,4.38224983215332,4.446000099182129,234564000
2019-09-27 00:00:00+00:00,4.273214817047119,4.294000148773193,4.442500114440918,4.232999801635742,4.391499996185303,362056000
2019-09-30 00:00:00+00:00,4.330684661865234,4.351749897003174,4.361999988555908,4.28849983215332,4.320000171661377,186184000
2019-10-01 00:00:00+00:00,4.328944683074951,4.349999904632568,4.525000095367432,4.345250129699707,4.375,366008000
2019-10-02 00:00:00+00:00,4.305060386657715,4.326000213623047,4.340000152587891,4.2532501220703125,4.328000068664551,293372000
2019-10-03 00:00:00+00:00,4.510808944702148,4.532750129699707,4.539000034332275,4.300000190734863,4.33050012588501,450588000
2019-10-04 00:00:00+00:00,4.527230739593506,4.54925012588501,4.578750133514404,4.4695000648498535,4.534999847412109,265524000
2019-10-07 00:00:00+00:00,4.585944652557373,4.608250141143799,4.708499908447266,4.60575008392334,4.614500045776367,480984000
2019-10-08 00:00:00+00:00,4.409303188323975,4.430749893188477,4.515999794006348,4.412499904632568,4.515999794006348,444436000
2019-10-09 00:00:00+00:00,4.495882511138916,4.517749786376953,4.567500114440918,4.479000091552734,4.507999897003174,292412000
2019-10-10 00:00:00+00:00,4.553601264953613,4.57574987411499,4.626999855041504,4.510250091552734,4.515500068664551,309124000
2019-10-11 00:00:00+00:00,4.627243995666504,4.649750232696533,4.733500003814697,4.641250133514404,4.660250186920166,446404000
2019-10-14 00:00:00+00:00,4.6406779289245605,4.663249969482422,4.6842498779296875,4.609749794006348,4.640999794006348,200040000
2019-10-15 00:00:00+00:00,4.885487079620361,4.909249782562256,4.982250213623047,4.739999771118164,4.754000186920166,664124000
2019-10-16 00:00:00+00:00,4.831748008728027,4.855249881744385,4.980500221252441,4.84375,4.875,428944000
2019-10-17 00:00:00+00:00,4.833739280700684,4.857250213623047,4.945250034332275,4.802499771118164,4.900000095367432,263436000
2019-10-18 00:00:00+00:00,4.739199638366699,4.762249946594238,4.890500068664551,4.6875,4.857749938964844,307440000
2019-10-21 00:00:00+00:00,4.876532554626465,4.90024995803833,4.913750171661377,4.804999828338623,4.823999881744385,261868000
2019-10-22 00:00:00+00:00,4.866580009460449,4.890250205993652,5.0632500648498535,4.882500171661377,4.957499980926514,328720000
2019-10-23 00:00:00+00:00,4.853642463684082,4.8772501945495605,4.891499996185303,4.775750160217285,4.807750225067139,279916000
2019-10-24 00:00:00+00:00,4.897677898406982,4.921500205993652,4.955249786376953,4.884500026702881,4.918749809265137,232020000
2019-10-25 00:00:00+00:00,5.088748931884766,5.113500118255615,5.134500026702881,4.994750022888184,5.002500057220459,423092000
2019-10-28 00:00:00+00:00,5.144726276397705,5.169750213623047,5.222499847412109,5.127999782562256,5.15749979019165,330792000
2019-10-29 00:00:00+00:00,5.048444747924805,5.072999954223633,5.16225004196167,5.053500175476074,5.155749797821045,211236000
2019-10-30 00:00:00+00:00,5.050434589385986,5.074999809265137,5.10575008392334,5.006499767303467,5.099999904632568,205960000
2019-10-31 00:00:00+00:00,5.001174449920654,5.0254998207092285,5.074999809265137,4.945250034332275,5.053999900817871,209732000
2019-11-01 00:00:00+00:00,5.040234565734863,5.0647501945495605,5.097249984741211,4.964749813079834,4.989999771118164,283640000
2019-11-04 00:00:00+00:00,5.237027168273926,5.262499809265137,5.275000095367432,5.123000144958496,5.146249771118164,376716000
2019-11-05 00:00:00+00:00,5.214885234832764,5.240250110626221,5.28849983215332,5.191999912261963,5.262249946594238,300868000
2019-11-06 00:00:00+00:00,5.165625095367432,5.1907501220703125,5.2417497634887695,5.102749824523926,5.216000080108643,269012000
2019-11-07 00:00:00+00:00,5.18328857421875,5.208499908447266,5.292500019073486,5.16349983215332,5.277750015258789,280340000
2019-11-08 00:00:00+00:00,5.169356346130371,5.194499969482422,5.226250171661377,5.153749942779541,5.191500186920166,189100000
2019-11-11 00:00:00+00:00,5.17930793762207,5.204500198364258,5.227749824523926,5.10699987411499,5.193749904632568,243436000
2019-11-12 00:00:00+00:00,5.214885234832764,5.240250110626221,5.296500205993652,5.207749843597412,5.243000030517578,283504000
2019-11-13 00:00:00+00:00,5.189011096954346,5.214250087738037,5.236499786376953,5.147500038146973,5.208749771118164,300188000
2019-11-14 00:00:00+00:00,5.219362258911133,5.244750022888184,5.247000217437744,5.163000106811523,5.223249912261963,518080000
2019-11-15 00:00:00+00:00,5.080040454864502,5.104750156402588,5.29449987411499,5.015999794006348,5.242499828338623,1053628000
2019-11-18 00:00:00+00:00,5.281311988830566,5.307000160217285,5.333749771118164,5.094250202178955,5.097249984741211,574588000
2019-11-19 00:00:00+00:00,5.174581050872803,5.199749946594238,5.299499988555908,5.141250133514404,5.275750160217285,414564000
2019-11-20 00:00:00+00:00,5.2539448738098145,5.2795000076293945,5.363749980926514,5.164000034332275,5.176750183105469,472588000
2019-11-21 00:00:00+00:00,5.229066848754883,5.254499912261963,5.330999851226807,5.232749938964844,5.275000095367432,288388000
2019-11-22 00:00:00+00:00,5.246730804443359,5.272250175476074,5.323999881744385,5.248499870300293,5.277249813079834,224100000
2019-11-25 00:00:00+00:00,5.503481864929199,5.530250072479248,5.535250186920166,5.388000011444092,5.401000022888184,506476000
2019-11-26 00:00:00+00:00,5.398741722106934,5.425000190734863,5.517250061035156,5.418499946594238,5.512499809265137,385244000
2019-11-27 00:00:00+00:00,5.433596611022949,5.455999851226807,5.50124979019165,5.429500102996826,5.466750144958496,215784000
2019-11-29 00:00:00+00:00,5.396251201629639,5.418499946594238,5.453499794006348,5.394499778747559,5.425000190734863,141556000
2019-12-02 00:00:00+00:00,5.209769248962402,5.231249809265137,5.425000190734863,5.216000080108643,5.411499977111816,372036000
2019-12-03 00:00:00+00:00,5.1701836585998535,5.191500186920166,5.195499897003174,5.009250164031982,5.046750068664551,465232000
2019-12-04 00:00:00+00:00,5.214001655578613,5.235499858856201,5.297999858856201,5.20674991607666,5.2754998207092285,273424000
2019-12-05 00:00:00+00:00,5.197072505950928,5.218500137329102,5.273250102996826,5.187749862670898,5.257500171661377,184884000
2019-12-06 00:00:00+00:00,5.282468795776367,5.3042497634887695,5.337250232696533,5.2779998779296875,5.288000106811523,232236000
2019-12-09 00:00:00+00:00,5.282468795776367,5.3042497634887695,5.359250068664551,5.272500038146973,5.28125,211880000
2019-12-10 00:00:00+00:00,5.327533721923828,5.3495001792907715,5.401500225067139,5.281499862670898,5.334499835968018,256388000
2019-12-11 00:00:00+00:00,5.41118860244751,5.433499813079834,5.439000129699707,5.357500076293945,5.360000133514404,233796000
2019-12-12 00:00:00+00:00,5.578749179840088,5.601749897003174,5.619999885559082,5.395500183105469,5.4045000076293945,404348000
2019-12-13 00:00:00+00:00,5.576756954193115,5.59975004196167,5.7245001792907715,5.545499801635742,5.604750156402588,454704000
2019-12-16 00:00:00+00:00,5.605637550354004,5.628749847412109,5.701499938964844,5.6192498207092285,5.647500038146973,320976000
2019-12-17 00:00:00+00:00,5.683815002441406,5.707250118255615,5.730000019073486,5.638000011444092,5.647500038146973,321196000
2019-12-18 00:00:00+00:00,5.71419095993042,5.737750053405762,5.798500061035156,5.733749866485596,5.742249965667725,343548000
2019-12-19 00:00:00+00:00,5.862329483032227,5.886499881744385,5.900000095367432,5.767499923706055,5.772500038146973,445360000
2019-12-20 00:00:00+00:00,5.959679126739502,5.984250068664551,6.009749889373779,5.934000015258789,5.953249931335449,603044000
2019-12-23 00:00:00+00:00,5.94598388671875,5.9704999923706055,6.045249938964844,5.959750175476074,6.013000011444092,355060000
2019-12-24 00:00:00+00:00,5.941005229949951,5.9654998779296875,5.982749938964844,5.920499801635742,5.954999923706055,138864000
2019-12-26 00:00:00+00:00,5.955196857452393,5.979750156402588,6.007999897003174,5.949999809265137,5.968999862670898,182852000
2019-12-27 00:00:00+00:00,5.897433757781982,5.921750068664551,6.008500099182129,5.895249843597412,5.994999885559082,254644000
2019-12-30 00:00:00+00:00,5.784151554107666,5.808000087738037,5.90500020980835,5.776500225067139,5.899750232696533,258056000
2019-12-31 00:00:00+00:00,5.858346939086914,5.882500171661377,5.892000198364258,5.7532501220703125,5.772500038146973,231004000
2020-01-02 00:00:00+00:00,5.973121166229248,5.9977498054504395,5.9977498054504395,5.918000221252441,5.96875,237536000
2020-01-03 00:00:00+00:00,5.877517223358154,5.901750087738037,5.9457502365112305,5.852499961853027,5.877500057220459,205384000
2020-01-06 00:00:00+00:00,5.902164936065674,5.926499843597412,5.9317498207092285,5.781750202178955,5.808000087738037,262636000
2020-01-07 00:00:00+00:00,5.973618984222412,5.9982500076293945,6.044250011444092,5.909749984741211,5.954999923706055,314856000
2020-01-08 00:00:00+00:00,5.984823226928711,6.009500026702881,6.051000118255615,5.953750133514404,5.99399995803833,277108000
2020-01-09 00:00:00+00:00,6.050553321838379,6.075500011444092,6.148250102996826,6.021500110626221,6.096250057220459,255112000
2020-01-10 00:00:00+00:00,6.082919597625732,6.107999801635742,6.213749885559082,6.09375,6.1832499504089355,316296000
2020-01-13 00:00:00+00:00,6.273633003234863,6.299499988555908,6.324749946594238,6.168749809265137,6.191500186920166,319840000
2020-01-14 00:00:00+00:00,6.1566162109375,6.182000160217285,6.2820000648498535,6.168749809265137,6.256499767303467,359088000
2020-01-15 00:00:00+00:00,6.114040851593018,6.139249801635742,6.217249870300293,6.113249778747559,6.19474983215332,263104000
2020-01-16 00:00:00+00:00,6.197695732116699,6.223249912261963,6.229249954223633,6.16949987411499,6.192999839782715,284192000
2020-01-17 00:00:00+00:00,6.206409454345703,6.23199987411499,6.25,6.1842498779296875,6.242499828338623,253792000
2020-01-21 00:00:00+00:00,6.173046588897705,6.198500156402588,6.232250213623047,6.164249897003174,6.195250034332275,217916000
2020-01-22 00:00:00+00:00,6.227075099945068,6.252749919891357,6.339749813079834,6.224999904632568,6.24399995803833,239240000
2020-01-23 00:00:00+00:00,6.295542240142822,6.321499824523926,6.329999923706055,6.203750133514404,6.293000221252441,244516000
2020-01-24 00:00:00+00:00,6.236288547515869,6.26200008392334,6.487500190734863,6.207499980926514,6.4375,373512000
2020-01-27 00:00:00+00:00,5.980343341827393,6.005000114440918,6.056250095367432,5.805749893188477,5.955999851226807,470536000
2020-01-28 00:00:00+00:00,6.173794746398926,6.199250221252441,6.231750011444092,6.017749786376953,6.071249961853027,310976000
2020-01-29 00:00:00+00:00,6.11329460144043,6.138500213623047,6.2210001945495605,6.098499774932861,6.184750080108643,258848000
2020-01-30 00:00:00+00:00,6.120016574859619,6.145249843597412,6.158750057220459,5.985000133514404,6.040249824523926,290504000
2020-01-31 00:00:00+00:00,5.88647985458374,5.910749912261963,6.111249923706055,5.868750095367432,6.099249839782715,370420000
2020-02-03 00:00:00+00:00,5.983579635620117,6.0082502365112305,6.027750015258789,5.886250019073486,5.892499923706055,255564000
2020-02-04 00:00:00+00:00,6.152881622314453,6.178249835968018,6.197500228881836,6.100500106811523,6.150750160217285,271544000
2020-02-05 00:00:00+00:00,6.243258476257324,6.269000053405762,6.309999942779541,6.1852498054504395,6.299749851226807,208220000
2020-02-06 00:00:00+00:00,6.3301496505737305,6.356249809265137,6.356249809265137,6.2220001220703125,6.303500175476074,218284000
2020-02-07 00:00:00+00:00,6.2639241218566895,6.289750099182129,6.338250160217285,6.264249801635742,6.315999984741211,189752000
2020-02-10 00:00:00+00:00,6.547255039215088,6.574250221252441,6.574999809265137,6.307499885559082,6.3125,529608000
2020-02-11 00:00:00+00:00,6.669750213623047,6.697249889373779,6.8125,6.6207499504089355,6.683000087738037,638556000
2020-02-12 00:00:00+00:00,6.785521984100342,6.813499927520752,6.820000171661377,6.711249828338623,6.750249862670898,374644000
2020-02-13 00:00:00+00:00,6.741703510284424,6.769499778747559,6.836999893188477,6.727749824523926,6.755249977111816,528016000
2020-02-14 00:00:00+00:00,7.215002536773682,7.244750022888184,7.3742499351501465,7.150000095367432,7.18149995803833,1041924000
2020-02-18 00:00:00+00:00,7.383804798126221,7.414249897003174,7.432750225067139,7.121500015258789,7.140999794006348,620164000
2020-02-19 00:00:00+00:00,7.835193634033203,7.867499828338623,7.885250091552734,7.53725004196167,7.53725004196167,694332000
2020-02-20 00:00:00+00:00,7.685810089111328,7.71750020980835,7.9079999923706055,7.408750057220459,7.819250106811523,810052000
2020-02-21 00:00:00+00:00,7.32156229019165,7.351749897003174,7.630000114440918,7.266499996185303,7.604750156402588,768180000
2020-02-24 00:00:00+00:00,6.803947448730469,6.831999778747559,7.046750068664551,6.699999809265137,6.754749774932861,856916000
2020-02-25 00:00:00+00:00,6.524349212646484,6.551249980926514,6.969749927520752,6.448999881744385,6.90749979019165,1055496000
2020-02-26 00:00:00+00:00,6.663774013519287,6.691249847412109,6.886250019073486,6.550000190734863,6.551499843597412,747732000
2020-02-27 00:00:00+00:00,6.292831897735596,6.315000057220459,6.675000190734863,6.222249984741211,6.372499942779541,906416000
2020-02-28 00:00:00+00:00,6.728049278259277,6.7517499923706055,6.811500072479248,6.044750213623047,6.061500072479248,1133252000
2020-03-02 00:00:00+00:00,6.8864898681640625,6.910749912261963,6.9397501945495605,6.525000095367432,6.922500133514404,890744000
2020-03-03 00:00:00+00:00,6.623915672302246,6.647250175476074,7.026750087738037,6.561500072479248,6.966750144958496,652792000
2020-03-04 00:00:00+00:00,7.087780952453613,7.112750053405762,7.122250080108643,6.679999828338623,6.755000114440918,597408000
2020-03-05 00:00:00+00:00,6.8082661628723145,6.832250118255615,7.079999923706055,6.787499904632568,6.912499904632568,540328000
2020-03-06 00:00:00+00:00,6.627651214599609,6.651000022888184,6.709750175476074,6.449999809265137,6.6519999504089355,515412000
2020-03-09 00:00:00+00:00,6.11445951461792,6.136000156402588,6.485000133514404,5.954500198364258,5.997499942779541,614160000
2020-03-10 00:00:00+00:00,6.504086971282959,6.5269999504089355,6.5269999504089355,6.149750232696533,6.41349983215332,580648000
2020-03-11 00:00:00+00:00,6.140118598937988,6.161749839782715,6.414999961853027,6.0642499923706055,6.386499881744385,499964000
2020-03-12 00:00:00+00:00,5.388766288757324,5.407750129699707,5.9029998779296875,5.394999980926514,5.636499881744385,816540000
2020-03-13 00:00:00+00:00,5.999863624572754,6.020999908447266,6.0254998207092285,5.490250110626221,5.762499809265137,634836000
2020-03-16 00:00:00+00:00,4.892764091491699,4.909999847412109,5.652500152587891,4.849999904632568,5.3102498054504395,726972000
2020-03-17 00:00:00+00:00,5.412682056427002,5.4317498207092285,5.521500110626221,4.775000095367432,5.022749900817871,833632000
2020-03-18 00:00:00+00:00,5.052699089050293,5.070499897003174,5.248499870300293,4.517000198364258,5.002500057220459,874268000
2020-03-19 00:00:00+00:00,5.305558681488037,5.324250221252441,5.41825008392334,4.834750175476074,5.048999786376953,765512000
2020-03-20 00:00:00+00:00,5.1256937980651855,5.143750190734863,5.757999897003174,5.1282501220703125,5.474999904632568,804636000
2020-03-23 00:00:00+00:00,5.298584461212158,5.317249774932861,5.4120001792907715,4.9629998207092285,5.142749786376953,643876000
2020-03-24 00:00:00+00:00,6.207632064819336,6.229499816894531,6.316500186920166,5.701250076293945,5.724999904632568,1101644000
2020-03-25 00:00:00+00:00,6.118943691253662,6.140500068664551,6.545499801635742,6.0914998054504395,6.34499979019165,793432000
2020-03-26 00:00:00+00:00,6.40842342376709,6.431000232696533,6.555500030517578,6.25,6.348499774932861,696108000
2020-03-27 00:00:00+00:00,6.296070575714111,6.3182501792907715,6.578000068664551,6.2170000076293945,6.25,638828000
2020-03-30 00:00:00+00:00,6.616441249847412,6.639750003814697,6.64900016784668,6.339749813079834,6.383999824523926,602252000
2020-03-31 00:00:00+00:00,6.566866397857666,6.590000152587891,6.885000228881836,6.443749904632568,6.679999828338623,949960000
2020-04-01 00:00:00+00:00,6.055417060852051,6.076749801635742,6.538249969482422,6.0320000648498535,6.391250133514404,656912000
2020-04-02 00:00:00+00:00,6.364329814910889,6.386750221252441,6.400000095367432,6.057750225067139,6.105999946594238,675764000
2020-04-03 00:00:00+00:00,6.076343536376953,6.097750186920166,6.390749931335449,5.959750175476074,6.348999977111816,663212000
2020-04-06 00:00:00+00:00,6.686445713043213,6.710000038146973,6.747000217437744,6.323249816894531,6.38100004196167,727884000
2020-04-07 00:00:00+00:00,6.453016757965088,6.475749969482422,6.956250190734863,6.432499885559082,6.932499885559082,784520000
2020-04-08 00:00:00+00:00,6.6503214836120605,6.673749923706055,6.698750019073486,6.514999866485596,6.585249900817871,542444000
2020-04-09 00:00:00+00:00,6.550673007965088,6.573750019073486,6.822999954223633,6.510499954223633,6.800000190734863,525564000
2020-04-13 00:00:00+00:00,6.722568988800049,6.746250152587891,6.755000114440918,6.425000190734863,6.513750076293945,398408000
2020-04-14 00:00:00+00:00,7.073830604553223,7.098750114440918,7.132999897003174,6.847249984741211,6.875,530948000
2020-04-15 00:00:00+00:00,6.996352672576904,7.020999908447266,7.104249954223633,6.884500026702881,6.929999828338623,366148000
2020-04-16 00:00:00+00:00,7.341637134552002,7.367499828338623,7.474999904632568,7.163750171661377,7.177000045776367,745620000
2020-04-17 00:00:00+00:00,7.282345771789551,7.308000087738037,7.471499919891357,7.173500061035156,7.449999809265137,539120000
2020-04-20 00:00:00+00:00,7.151058673858643,7.176249980926514,7.337500095367432,7.131750106811523,7.181000232696533,449388000
2020-04-21 00:00:00+00:00,6.714097499847412,6.737750053405762,7.1192498207092285,6.677750110626221,7.057750225067139,735160000
2020-04-22 00:00:00+00:00,7.128637313842773,7.153749942779541,7.196750164031982,6.885000228881836,6.930749893188477,483356000
